user,story,comment
madflo,14621347,1
alexashka,13682022,1
traviswingo,14195664,1
simondedalus,13804522,1
yters,15689399,1
chewz,15631565,1
aneidon,15328889,1
jwilk,14836653,1
majewsky,15931730,1
macpete,15986753,1
coder007,13858597,1
illeto,13541679,1
forty,15276833,1
cperciva,13755673,1
schiffern,15200955,1
stevebmark,14170041,1
chrisweekly,15780530,1
m82labs,13816627,1
darkhorn,14226775,1
DamonHD,14707674,1
ksec,14259456,1
amelius,15294171,1
userbinator,13918465,1
tahw,15037960,1
dsr_,15037960,1
rglover,14182262,1
faaq,15704730,1
bob_theslob646,15857833,1
slv,15824597,1
hyperpape,15858197,1
arnon,14245354,1
idibidiart,14673777,1
Sir_Cmpwn,15634609,1
cypherpunks01,13769727,1
77ko,14108797,1
amelius,14142120,1
mobilefriendly,15232147,1
eadz,15310664,1
ninjakeyboard,14486657,1
Animats,14304088,1
CalChris,14108797,1
danvdragos,13718752,1
baeschtl,14688684,1
ddmma,14309194,1
seanlinmt,15421704,1
anohkha,14238005,1
blatherard,14238005,1
cdnsteve,13755673,1
davidw,14807779,1
vatotemking,13797042,1
megaman22,15940318,1
bballard1337,13600427,1
outside1234,15142853,1
emersonrsantos,13797042,1
shmerl,14002821,1
s3nnyy,13301832,1
banku_brougham,14707674,1
sankalp_sans,13909365,1
jancsika,15883186,1
mwexler,14355051,1
kahlonel,15237896,1
wenbert,13797042,1
whack,14836653,1
tau255,15133919,1
flor1s,14830671,1
peapicker,13950002,1
heywire,14757687,1
xroche,13973391,1
cpr,13498365,1
EGreg,14161876,1
mikehauschild,14688684,1
skellertor,15892066,1
kough,14028842,1
daraosn,14039135,1
tiggybear,15131370,1
avatar345,13527482,1
cestith,14848786,1
therealmarv,15401211,1
wyager,14998429,1
donalhunt,15234207,1
nimchimpsky,14136081,1
iandanforth,15567356,1
d_theorist,13837850,1
smonff,13837781,1
hossen,14694283,1
tranv94,13844389,1
yters,14952787,1
ajmurmann,13837850,1
vegabook,13601451,1
wildpeaks,13887295,1
vtange,13999378,1
dsfyu404ed,13601451,1
ddebernardy,13601451,1
subdane,14338328,1
j45,14338411,1
jlgaddis,15819093,1
bobbinsbob,15741565,1
dispatchai,14238005,1
shoguninc,14238005,1
electic,14237266,1
dkoston,14238005,1
vblord,14486657,1
ubik,15342758,1
happyrock,13755673,1
ahmetcetin,13755673,1
_cairn,14605342,1
cyrusfusion,14486657,1
somid3,13404758,1
xwowsersx,13330611,1
Dangeranger,14046446,1
likelynew,14508921,1
a_d,14189392,1
doitLP,15759562,1
chuckus,14146850,1
outsidetheparty,15257541,1
brookside,14947361,1
warent,14996715,1
mentos,15644680,1
bluetwo,13439828,1
benmarks,13729525,1
agumonkey,15584456,1
narrator,14592745,1
yequalsx,14911467,1
EternalData,14560106,1
jnw2,14002821,1
gazos,14326439,1
emmelaich,13382963,1
moomin,14921018,1
wellpast,15451442,1
thrillgore,14930895,1
discombobulate,14931004,1
lr4444lr,14947361,1
solatic,15265507,1
jmcgough,15265507,1
brilliantcode,13437905,1
vdnkh,13471543,1
spark100,14688684,1
munificent,14505073,1
gorkemcetin,15824597,1
snvzz,13922419,1
amenod,14033129,1
rcar,13837850,1
cornchips,14462785,1
djsumdog,15297915,1
quotemstr,14733829,1
PaulHoule,14094083,1
dataking,15148885,1
louhike,15920618,1
danso,13990391,1
cousin_it,14245354,1
canadaduane,14238005,1
gopalakrishnans,13755673,1
lngnmn,13426896,1
agentgt,13837850,1
voidmain0001,13837850,1
fuzzythinker,15230871,1
vxxzy,13774006,1
jitl,14703661,1
jwtadvice,13552747,1
yegle,15085159,1
YCode,14044517,1
econnors,15480334,1
setgree,14894653,1
Thetawaves,15550735,1
GeocachingHQ,14023198,1
tryitnow,15228712,1
cromwellian,14362975,1
lflux,14498724,1
okabat,14952787,1
dmode,13489156,1
Kluny,15291961,1
godelski,15694926,1
Zeklandia,15694926,1
joelanman,15294171,1
isanganak,13716511,1
am185,13940014,1
jordwest,15222240,1
lordCarbonFiber,14087002,1
ufmace,14330547,1
pvaldes,14460013,1
mv4,15558227,1
chadcmulligan,13752887,1
struppi,13752887,1
hoodoof,13585104,1
taariqlewis,14023198,1
allendoerfer,13909365,1
killjoywashere,14560106,1
pdkl95,13421298,1
lazyjones,14483409,1
rpedela,14417758,1
smash33,15635144,1
yahnoosh,15601729,1
calbear81,15965653,1
swfsql,15332819,1
TazeTSchnitzel,15342486,1
ajennings,13942345,1
narrator,14894653,1
devy,13977982,1
joefkelley,14995165,1
supergeek133,14757687,1
josephagoss,13421927,1
nhorob67,15534034,1
brilliantcode,13656192,1
wmblaettler,13584097,1
kennymeyers,13746830,1
intrasight,13713953,1
cm2187,15694430,1
ajesusflores,15384262,1
harrisreynolds,15384262,1
fortytw2,13831277,1
Tomis02,15714318,1
curtisgiddings,15500836,1
the_mitsuhiko,13579544,1
grosales,13301832,1
CaRDiaK,13682949,1
mohoyt,13682949,1
rb808,14050049,1
sidcool,13656192,1
shams93,14894653,1
kazinator,14729400,1
k__,14763802,1
kwisatzh,15862494,1
kwisatzh,15862494,1
fenwick67,14185891,1
ars,14185891,1
eeks,14653017,1
sbensu,13520891,1
kriro,13921433,1
tannhaeuser,14489964,1
forkstar,15357584,1
userbinator,15980653,1
roystonvassey,14386394,1
willyt,15800676,1
DonHopkins,13407717,1
stefek99,13922482,1
coding123,13940014,1
pjmlp,13940412,1
yuhong,15050841,1
Kenji,13867590,1
j45,14155393,1
tjholowaychuk,15050841,1
mdpopescu,13837781,1
franciscop,14075720,1
blackjack48,15601729,1
darepublic,14552615,1
bufordsharkley,15203446,1
known,13816627,1
forgotpw1123,14505073,1
sparkling,14087381,1
CrInhabitant,16025112,1
dm319,14968626,1
randyrand,15066729,1
james_niro,13478514,1
eliangidoni,14600873,1
phkahler,15012883,1
userbinator,15691435,1
esturk,15686653,1
dtjohnnymonkey,13576236,1
contingencies,14373951,1
MichaelROKT,15148885,1
dredmorbius,13622301,1
moomin,14028842,1
BenderV,15384262,1
throwaywgsid,13924546,1
throwaywgsid,13924546,1
spilk,14990137,1
tyingq,14990137,1
Fricken,13718586,1
bitmapbrother,14347211,1
appcraf8,14346652,1
Washuu,15694926,1
Rifu,15324954,1
aaronharnly,14287235,1
anyconnect,14688684,1
roger_lee,14688684,1
patmcguire,13860890,1
danem,14612680,1
myhf,15147660,1
quadcore,15147660,1
BooneJS,14962634,1
Throaway786,15012883,1
k_donald,13541679,1
maxxxxx,15534580,1
captn3m0,15534580,1
CristinaPereira,14248827,1
oferzelig,13653669,1
quaffapint,15274339,1
m-j-fox,14673777,1
jarboot,14223020,1
tuacker,14223020,1
Hasz,15714318,1
jijji,13529213,1
whiddershins,14299628,1
ashnyc,14136081,1
tommoor,14136081,1
raimue,15413709,1
blizkreeg,15714318,1
rushabh,13853150,1
tuna-piano,13853150,1
mirimir,14976028,1
nsxwolf,14656945,1
Gargoyle,15723772,1
Hurtak,15719262,1
faragon,15389727,1
macdiddy,15611122,1
andrewstuart,15054252,1
swozey,13500346,1
manis404,14170575,1
jonbarker,15927132,1
orliesaurus,15946095,1
leeoniya,15949144,1
dola,15949144,1
anonfunction,15949144,1
saryant,15949144,1
floatingatoll,15254952,1
addled,13679474,1
macrael,14990911,1
eggs_and_avo,15210022,1
banned1,15210022,1
dmart,14918911,1
dllthomas,14805265,1
winteriscoming,14280625,1
dmitriid,15321015,1
guelo,13909365,1
ghaff,15793473,1
jimbo999,14699397,1
MotokoCMDR,14643467,1
ckastner,14643467,1
agentgt,13309610,1
beat,13726886,1
svennek,15189949,1
fgjjgutjvnu,15189949,1
Animats,13950002,1
mtgx,14043631,1
campbelltown,14807779,1
ohitsdom,13940014,1
petrikapu,14931004,1
grdeken,15789108,1
akarshsatija,14417758,1
akarshsatija,14417758,1
transitive_bs,15122540,1
bufferoverflow,15774503,1
sova,14386394,1
TY,14055655,1
AimeeFormlabs,15601729,1
sergc,15601729,1
markhall,15739744,1
otterley,15478078,1
lithos,15478078,1
richwagner,15824597,1
JohnTHaller,14326439,1
skrebbel,15253781,1
freshglenn,13301832,1
freshglenn,13301832,1
temp246810,14189392,1
iii_3candles,14600873,1
slice_of_life,14600873,1
m12k,15254952,1
jordache,13597949,1
circadiam,16000550,1
skirsch,14605342,1
Animats,14338328,1
m-j-fox,14002821,1
noobermin,14002821,1
alex_duf,15230871,1
emodendroket,15321015,1
minitech,15321015,1
EGreg,15294171,1
Dowwie,15905048,1
acveilleux,13370310,1
jszymborski,14497295,1
q1t,14497295,1
6nf,14338212,1
DTrejo,14386394,1
hitekker,15908812,1
racali,14002821,1
7cupsoftea,14911467,1
rajadigopula,14486657,1
0xbadf00d,14486657,1
ones_and_zeros,13529792,1
lokithor,13529792,1
mzzter,13471543,1
joshu,14462384,1
NormenKD,14973424,1
rsync,14239194,1
svendisnigh,14674460,1
erokar,15941428,1
tinbad,13500346,1
GrumpyNl,14817557,1
borski,15824597,1
austenallred,15824597,1
mmohebbi,15824597,1
k__,13399095,1
tianlins,14101233,1
chris_wot,15460851,1
zoren,14280625,1
hamishirving,15601729,1
skuro,15601729,1
debuggest,15601729,1
greggman,13672482,1
myth_drannon,14990911,1
samstave,14063609,1
ebcode,14477851,1
5706906c06c,14483409,1
madshiva,15461439,1
orky56,15451442,1
andriesm,13726886,1
tharibo,13442022,1
fabian2k,14232074,1
freedaemon,14050049,1
justinator,13397145,1
pimeys,14723308,1
mmmnt,14848786,1
eriknstr,14605342,1
etiene,15021427,1
alexro,13798130,1
exabrial,14226775,1
jiggunjer,15195510,1
trishmapow2,15395946,1
wuliwong,15611122,1
Matt-EYGigNow,15601729,1
emcf,14918911,1
njharman,14226775,1
m3kw9,15965653,1
fryingpan,15168394,1
throw2016,15142853,1
shivrajrath,14477851,1
WoodenChair,15257541,1
goda90,14733829,1
nnn1234,13326535,1
burnt1ce,15786703,1
maherbeg,15281364,1
pfisch,15230871,1
JamesBarney,13576236,1
SJES,15601729,1
chobo2,15637111,1
luckydude,15754988,1
combatentropy,14564182,1
trelliscoded,13682949,1
hellyeahdude,15148885,1
rothbardrand,15309989,1
delegate,15447706,1
mappingbabeljc,13849430,1
deletia,13660086,1
z3t4,13876514,1
killnine,15704730,1
justabystander,13990391,1
dorianm,13755673,1
wedesoft,13421608,1
KKKKkkkk1,14952787,1
williamaadams,14952787,1
sizzzzlerz,14630650,1
ww520,13831277,1
distcent,13541679,1
sureshn,13421298,1
jayflux,14859740,1
tomc1985,15222240,1
Grustaf,14578380,1
eggie5,13755673,1
_pmf_,13867590,1
emehrkay,15037960,1
ksk,15916121,1
diziet,15913250,1
CrankyBear,14859740,1
Alex3917,14468471,1
pmarreck,13940412,1
justin_d,15867918,1
sandGorgon,15744359,1
ergothus,15302707,1
Fifer82,14136081,1
dang,15662004,1
ajr0,15302707,1
daxorid,14366825,1
Tehnix,15021427,1
cpmurphy1980,15824597,1
andygawater,15821575,1
jwilk,15917829,1
remx,13741746,1
jecxjo,13635230,1
dmbaggett,13635230,1
userbinator,15546536,1
cjhanks,15611122,1
philbarr,13862284,1
lucaspottersky,13356318,1
adamnemecek,13484372,1
chintan,14688684,1
millzlane,14918911,1
btilly,13590123,1
Fiahil,15940144,1
A_Person,14786358,1
panzer_wyrm,14560042,1
IgorPartola,15337730,1
islayfan,15268726,1
stillhere,14361039,1
danso,14245354,1
akerro,14156954,1
jordigh,14060846,1
rwmj,14178091,1
ars,15193892,1
gigatexal,13433927,1
benbristow,13435634,1
JotForm,13435634,1
frakkingcylons,13533661,1
justonepost,15826445,1
jokoon,13576236,1
keyle,15052691,1
deepGem,15787023,1
s_kilk,14159085,1
ebbv,14394465,1
Paul_S,14394465,1
stretchwithme,14105489,1
Proven,15924794,1
unixhero,14360549,1
deisner,15694926,1
jasmeetsingh,15824597,1
TomK32,14552615,1
bemmu,13326535,1
casperb,13326535,1
nicky0,13326535,1
carapace,14752392,1
lyschoening,13541679,1
Holo-hiring,13541679,1
navahq,13541679,1
shoefly,14930895,1
makecheck,15012883,1
HoppedUpMenace,14976028,1
singularity2001,15940144,1
finkin1,13870199,1
avaazjobs,13541679,1
julian88888888,14238005,1
e79,14817557,1
peterwwillis,13982620,1
bitL,15005031,1
SwellJoe,13746830,1
jwatte,15657887,1
grepthisab,14115826,1
thefahim,15384262,1
orschiro,14002821,1
kodfodrasz,14009963,1
DocSavage,14688684,1
chrisrhoden,14688684,1
cynusx,14688684,1
androtheos,13650818,1
ricardobeat,15384396,1
busterarm,15384262,1
hartator,14103091,1
scandox,13372985,1
bartread,13610146,1
dhruvmittal,14043631,1
junkscience2017,15806500,1
brailsafe,15230871,1
immanuel_huel,15087831,1
phaser,15863182,1
RomanPushkin,15050841,1
jaimex2,14266423,1
radley,14417758,1
kzisme,13312629,1
alexcnwy,14347211,1
AJDFraser,14023198,1
crsv,14979642,1
nahyunk,15148885,1
wtf_is_up,15924794,1
grandalf,13955981,1
sheepmullet,15021427,1
pvinis,15089916,1
Jtsummers,15089476,1
JohnTHaller,15694926,1
_pmf_,15950599,1
ngrilly,14796381,1
msravi,15087831,1
root_axis,13942345,1
gibrown,13942345,1
cormacdriver,15148885,1
brilliantcode,13500346,1
israrkhan,14152688,1
sintaxi,14152688,1
bitshaker,13571847,1
suckerburg,15066729,1
consultSKI,15675582,1
b0rsuk,14529376,1
msmith10101,13585104,1
bmahmood,14688684,1
thr0waway1239,14344034,1
codazoda,15862278,1
cousamfee,15332819,1
anonfunction,13537052,1
sdalezman,15384262,1
startupdiscuss,13886626,1
djohnston,14744068,1
DiegoRamirez,13786220,1
zymhan,13786220,1
huahaiy,14688684,1
dkuebric,14688684,1
newusertoday,14686277,1
anigbrowl,13909365,1
endymi0n,13541679,1
AdamTheAnalyst,13977982,1
seanwilson,15147660,1
ScottBurson,13582933,1
chauzer,15384262,1
elihu,13392885,1
theveloped,13394900,1
dmode,13561388,1
fauria,15947540,1
fuzzy2,13489100,1
SippinLean,15089916,1
sg0,15878197,1
ryands,14023198,1
tylercubell,15206926,1
codingdave,14639908,1
anoisyboy,14094083,1
Gargoyle,15789108,1
britcruise,13673962,1
exelius,15089476,1
triangleman,15089916,1
Shivetya,15087831,1
imron,14639967,1
abalashov,14350059,1
joe563323,13423629,1
v3ss0n,13421608,1
curiousphil,13541679,1
loufe,14223020,1
throwaway2016a,14223020,1
miles,15328889,1
hmate9,13588070,1
niftich,14462785,1
brighton36,13437905,1
shams93,15631565,1
soheil,13748302,1
SadWebDeveloper,14219384,1
PacketPaul,15037960,1
f00_,14469645,1
vkandy,15601729,1
mplewis,15862494,1
sateesh,14486657,1
jack9,13419444,1
qdev,14782294,1
andrewfromx,15398550,1
OliverLassen,13520891,1
hueving,14986324,1
jisaacso,13301832,1
cynusx,13301832,1
CptMauli,13301832,1
lorenzosnap,14196731,1
ntemposd,15155833,1
swiley,15200221,1
saiki,13326535,1
irl_,14237266,1
andy_ppp,15500220,1
general_ai,13392620,1
elihu,13392620,1
davidw,13370310,1
mrmrcoleman,14195664,1
zarak,15601729,1
bushin,14635013,1
AdmiralAsshat,14973424,1
zem,14477851,1
tedmiston,14477851,1
microcolonel,15294171,1
givinguflac,15969511,1
andrewksl,15718686,1
echan00,15714318,1
r721,13707547,1
e0m,13707547,1
justboxing,14386394,1
LeanderK,14790251,1
teddyh,13400350,1
runesoerensen,15230871,1
Macrosmatic,14995165,1
carapace,13922419,1
brianwawok,13960183,1
runarb,15824597,1
deavmi,13982620,1
rootsudo,13798130,1
ebr4him,13797042,1
whyenot,15940144,1
phantom0308,15940318,1
macawfish,14050049,1
lexikantor,14238005,1
holri,15155833,1
wtbob,13909365,1
generj,13399974,1
flurdy,14002821,1
finid,13410510,1
brilliantcode,13410510,1
SadWebDeveloper,13940412,1
equalarrow,13426494,1
morinted,13932226,1
nodesocket,13682949,1
abtinf,15062225,1
devnonymous,14486657,1
espeed,13593814,1
thirdsun,14656945,1
hoodoof,16025112,1
artursapek,14256300,1
mfrisbie,14444914,1
mfrisbie,14444914,1
dineshguna,15694430,1
avdobb,13541679,1
eighthnate,15723772,1
niklasbuschmann,13842130,1
jzig,13842130,1
EternalData,14545382,1
mythrwy,15232147,1
jamesmccann,13399095,1
pjkundert,15321850,1
pjg,15601729,1
gsich,15485672,1
gexla,15635144,1
reitanqild,13759706,1
bpesquet,14865043,1
wwarner,14483409,1
rsync,15321850,1
Falkon1313,15321015,1
jayajay,15316175,1
nsamuell,14238005,1
waynecochran,14310617,1
csomar,13489156,1
sslalltheway,15890551,1
retrac98,14605342,1
masto,14361039,1
s3nnyy,15384262,1
amingilani,15793473,1
qaq,15651058,1
mc32,14703661,1
hosh,13450143,1
a_b_c_d,14350293,1
dingo_bat,14400058,1
Asdfbla,14400058,1
bariswheel,14189392,1
ricardobeat,14330932,1
ocdtrekkie,13537052,1
coinidons,13571847,1
benpapillon,13541679,1
gigama,15762451,1
twiddo,15253781,1
Ajedi32,15257541,1
foxhop,15763013,1
therealmarv,13584097,1
drdaeman,14592745,1
jackschultz,15553205,1
jorblumesea,15553205,1
wonderingif,16000550,1
izolate,14505378,1
123aswin123,14505378,1
BrandonM,13755673,1
lettergram,15514926,1
immutable_ai,15514926,1
darth_mastah,14919845,1
festizio,14839178,1
gradschool,13881535,1
drdrey,15897809,1
kevincox,13989215,1
ciconia,15408800,1
avar,15630646,1
mankash666,13649523,1
Thriptic,13509509,1
peterburkimsher,15321850,1
bpicolo,14159085,1
brandonhsiao,15689399,1
cabalamat,13421927,1
ugh123,15657887,1
uncoder0,13437905,1
parantap2001,14545382,1
campuscodi,14796381,1
TheBleak13,15990559,1
choward,15694926,1
kr0,13641301,1
agumonkey,15927132,1
windoze4346,15904265,1
benkuykendall,15058351,1
msmith10101,15956811,1
lkrubner,15951825,1
gerdesj,15550735,1
hnarayanan,13742102,1
confounded,13742102,1
dmoney,15050841,1
suprgeek,13629593,1
caminante,13629593,1
haskellandchill,14661285,1
dispatchai,14688684,1
dlau1,15601729,1
nkkollaw,14152688,1
andischo,15651510,1
lxcid,14463989,1
kapauldo,13404758,1
medgetable,13406638,1
rusht,13830587,1
TazeTSchnitzel,15432720,1
pocketsquare2,15321015,1
mwcampbell,15321015,1
thomyorkie,14497295,1
tuna-piano,14702676,1
feelin_googley,15853374,1
sean_patel,13385873,1
unityByFreedom,15924093,1
dvcc,14313797,1
sgt101,15769807,1
jug,13816627,1
rjhunja,15148885,1
hellofreshjobs,14023198,1
spIrr,13529213,1
quobyte,14023198,1
gedrap,15584456,1
cromwellian,15169188,1
SeanDav,15368353,1
malisper,13385873,1
cf,14338411,1
sgustard,14338328,1
ohthehugemanate,15079619,1
enord,13810764,1
RoutinePlayer,14483409,1
mgalka,15321015,1
johnnydoebk,14152688,1
return0,14868033,1
iXce,14894653,1
vonklaus,13389935,1
dnprock,14980512,1
hasenj,15543371,1
matt-tallygo,15601729,1
hn_throwaway_99,15321850,1
bch,15321850,1
jordigh,13317902,1
j_s,15617615,1
dafrankenstein2,15417019,1
rnhmjoj,13713480,1
thembones,13392620,1
autobahnaccrs,13390511,1
danjoc,13392620,1
NoCookieleft,15384262,1
searine,13421298,1
irene_ling,14238005,1
spark100,14238005,1
d--b,15009759,1
jaytaylor,13541679,1
j_s,14195664,1
beeftime,13755673,1
alexbilbie,15384262,1
makapuf,15651058,1
aloknnikhil,15886333,1
felon123,15228712,1
tbihl,14400058,1
Kipters,14400058,1
itissid,14326439,1
synaesthesisx,14568468,1
SubiculumCode,15228712,1
intellix,14703661,1
tempodox,14435219,1
lerie,14533116,1
dwills,13867590,1
bitL,15685454,1
mysterypie,15742287,1
basicplus2,13941923,1
noir_lord,15050841,1
code4tee,14048812,1
methodover,16030838,1
pvaldes,14501894,1
gravypod,13397145,1
olojobs,15148885,1
amygdyl,15195510,1
palerdot,15195510,1
newsreader,14911467,1
Wheaties466,14560042,1
gthtjtkt,14560042,1
__jal,13867590,1
undoware,15237896,1
_callcc,13507993,1
apathetic,14919845,1
afarrell,13301832,1
git-pull,15772065,1
mrandish,16036121,1
dangjc,15230871,1
dkuebric,14238005,1
adventist,14501894,1
aestetix,13726886,1
jordache,13896065,1
daraosn,14516538,1
amelius,15037960,1
mikeash,15413709,1
Hasz,15676737,1
amenod,15676737,1
franciscop,13601451,1
rickhanlonii,13982620,1
xiconfjs,14414712,1
TorKlingberg,14411126,1
kriro,13566951,1
buryat,15800676,1
sly010,14090419,1
borski,15538666,1
gagmaker,13512063,1
tptacek,13512063,1
megapatch,15342486,1
ronjouch,15920618,1
hl5,13824032,1
logotype,13823704,1
havetocharge,15021427,1
KarlFreeman,13746830,1
alvil,15941428,1
overcast,13601543,1
ArenaSource,13629593,1
captainmuon,14662107,1
subpixel,15017126,1
mbrumlow,15337730,1
asveikau,15337730,1
dchuk,14046446,1
dfo,14023198,1
bla2,15110850,1
floydvance,13389935,1
Tiktaalik,14355051,1
tomatsu,13729525,1
jly,14671070,1
agopaul,13810015,1
CrLf,13537052,1
jeswin,15937448,1
heisenbit,15012883,1
ram_rar,14859740,1
wnevets,15049171,1
codr4life,13752887,1
kchoudhu,13729517,1
lexap,13718586,1
bukacak,13830587,1
YPCrumble,14497295,1
dang,15946095,1
HNtribal,14688684,1
ElDji,14403911,1
mtimjones,14952787,1
daodedickinson,14952787,1
halostatue,14952787,1
electriclove,13700492,1
danso,14752392,1
WhizzoButter,13857887,1
virtuabhi,13858597,1
samirillian,13837781,1
Aa0535626251,14711621,1
chauzer,14688684,1
piquadrat,14087002,1
asarno,15739744,1
xname2,14386394,1
owenversteeg,13459764,1
toyg,14836653,1
stuaxo,14834672,1
marvin,14386394,1
afandian,14154395,1
nokya,15675582,1
seiferteric,14463989,1
newman314,14462384,1
payne92,14993216,1
ajross,15634609,1
blakeweb,14023198,1
z3t4,15756684,1
eXpl0it3r,15763013,1
rnhmjoj,14990137,1
theandrewbailey,14347648,1
bharath28,15148885,1
horne,15148885,1
WD-42,14023198,1
dorfsmay,13641301,1
dm03514,15428526,1
kozak,14475884,1
daxfohl,14476421,1
anorsich,14476421,1
skmanish,14529376,1
Top19,15782014,1
lylo,14238005,1
ciconia,14529376,1
raimue,15256603,1
davidreiss,14997941,1
manis404,13748302,1
rothbardrand,15357584,1
thefahim,15601729,1
pmahoney,13718752,1
omgbear,14670306,1
Asooka,15324954,1
cheeze,13989215,1
ensiferum,14362975,1
dagw,14649727,1
janwillemb,14452832,1
plsoucy,15148885,1
rdslw,14462785,1
siliconc0w,14476421,1
liangzan,14023198,1
6stringmerc,14090419,1
andrewstuart,14362975,1
3JPLW,14166966,1
Florin_Andrei,14959288,1
jgalt212,13607890,1
RainManDetroit,13531707,1
idlecool,14688684,1
blakesmith,14023198,1
ThePhysicist,14023198,1
NataliaPuntel,14023198,1
e0m,15384262,1
jfpoole,15384262,1
bluejekyll,14745936,1
DataJunkie,13696004,1
localhost3000,14688684,1
TomFrost,14075720,1
hgrimmett,15601729,1
jrozner,15601729,1
curbside,15384262,1
mz_at_xlhybrids,15384262,1
splitrocket,13942345,1
philfrasty,13746830,1
dominotw,15332819,1
mnm1,14836653,1
Traytorz,14921018,1
tlholaday,15986753,1
tetromino_,14998429,1
amai,13597949,1
willlll,14902696,1
tn13,13529792,1
bsaul,13543233,1
watertom,15281455,1
luckystartup,13656192,1
est,14101233,1
durkie,15655840,1
JackMorgan,15384262,1
WalterBright,14136081,1
ryandrake,14346652,1
